show,showLen,showStops,showSegues,showEncore,showBereakout,showSets,showSetsAcustic,showSetsElectric,set1Len,set1Stops,set1Segues,set1Breakouts,set2Len,set3Stops,set2Segues,set2Breakouts,set3Len,set3Stops,set3Segues,set3Breakouts,showType,linup,guests
1916,21,13,8,2,130,2,0,0,9,8,1,71,12,5,7,59,[],[],[],0,Acustic,Jerry  Bob  Phil  Brent  Bill  Mickey,,
869,22,18,4,2,47,2,0,0,14,13,1,21,8,5,3,26,[],[],[],0,Acustic,Jerry  Bob  Phil  Keith  Donna  Pigpen  Bill,,
868,30,23,7,0,71,2,0,0,20,19,1,40,10,4,6,31,[],[],[],0,Acustic,Jerry  Bob  Phil  Keith  Donna  Pigpen  Bill,,
861,22,19,3,1,45,2,0,0,14,14,0,25,8,5,3,20,[],[],[],0,Acustic,Jerry  Bob  Phil  Keith  Donna  Pigpen  Bill,,
860,26,18,8,1,37,2,0,0,14,13,1,22,12,5,7,15,[],[],[],0,Acustic,Jerry  Bob  Phil  Keith  Donna  Pigpen  Bill,,
863,31,23,8,1,167,2,0,0,15,15,0,29,16,8,8,138,[],[],[],0,Acustic,Jerry  Bob  Phil  Keith  Donna  Pigpen  Bill,,
862,27,22,5,1,48,2,0,0,18,17,1,28,9,5,4,20,[],[],[],0,Acustic,Jerry  Bob  Phil  Keith  Donna  Pigpen  Bill,,
865,23,19,4,0,62,3,0,0,9,8,1,18,10,10,0,16,4,1,3,28,Acustic,Jerry  Bob  Phil  Keith  Donna  Pigpen  Bill,,
864,25,18,7,0,96,2,0,0,14,13,1,85,11,5,6,11,[],[],[],0,Acustic,Jerry  Bob  Phil  Keith  Donna  Pigpen  Bill,,
867,26,19,7,1,54,2,0,0,14,13,1,27,12,6,6,27,[],[],[],0,Acustic,Jerry  Bob  Phil  Keith  Donna  Pigpen  Bill,,
866,10,10,0,0,16,1,0,0,10,10,0,16,[],[],[],0,[],[],[],0,Acustic,Jerry  Bob  Phil  Keith  Donna  Pigpen  Bill,,
2024,20,12,8,1,144,2,0,0,8,8,0,104,12,4,8,40,[],[],[],0,Acustic,Jerry  Bob  Phil  Brent  Bill  Mickey,,
2025,20,14,6,1,103,2,0,0,8,8,0,41,12,6,6,62,[],[],[],0,Acustic,Jerry  Bob  Phil  Brent  Bill  Mickey,,
2026,19,12,7,1,87,2,0,0,8,8,0,53,11,4,7,34,[],[],[],0,Acustic,Jerry  Bob  Phil  Brent  Bill  Mickey,,
2027,18,10,8,1,120,2,0,0,8,7,1,79,10,3,7,41,[],[],[],0,Acustic,Jerry  Bob  Phil  Brent  Bill  Mickey,,
2020,20,10,10,1,157,2,0,0,8,8,0,105,12,2,10,52,[],[],[],0,Acustic,Jerry  Bob  Phil  Brent  Bill  Mickey,,
2021,19,11,8,1,159,2,0,0,6,6,0,64,13,5,8,95,[],[],[],0,Acustic,Jerry  Bob  Phil  Brent  Bill  Mickey,,
2022,22,12,10,1,107,2,0,0,9,9,0,48,13,3,10,59,[],[],[],0,Acustic,Jerry  Bob  Phil  Brent  Bill  Mickey,,
2023,22,13,9,1,548,2,0,0,10,9,1,55,12,4,8,493,[],[],[],0,Acustic,Jerry  Bob  Phil  Brent  Bill  Mickey,,
2028,19,11,8,1,85,2,0,0,8,8,0,33,11,3,8,52,[],[],[],0,Acustic,Jerry  Bob  Phil  Brent  Bill  Mickey, Clarence Clemons (sax),
2029,20,11,9,1,91,2,0,0,7,7,0,35,13,4,9,56,[],[],[],0,Acustic,Jerry  Bob  Phil  Brent  Bill  Mickey,,
883,28,22,6,1,79,2,0,0,16,16,0,27,12,6,6,52,[],[],[],0,Acustic,Jerry  Bob  Phil  Keith  Donna  Bill, Dickey Betts  Berry Oakley  Jai Johanny Johanson,
882,21,15,6,1,23,2,0,0,13,12,1,15,8,3,5,8,[],[],[],0,Acustic,Jerry  Bob  Phil  Keith  Donna  Pigpen  Bill,,
881,31,22,9,1,65,2,0,0,19,16,3,49,12,6,6,16,[],[],[],0,Acustic,Jerry  Bob  Phil  Keith  Donna  Pigpen  Bill,,
880,28,22,6,0,89,2,0,0,14,13,1,51,14,9,5,38,[],[],[],0,Acustic,Jerry  Bob  Phil  Keith  Donna  Pigpen  Bill,,
887,29,22,7,0,45,2,0,0,14,14,0,16,15,8,7,29,[],[],[],0,Acustic,Jerry  Bob  Phil  Keith  Donna  Bill,,
886,29,27,2,0,55,2,0,0,14,14,0,29,15,13,2,26,[],[],[],0,Acustic,Jerry  Bob  Phil  Keith  Donna  Bill,,
885,28,20,8,0,41,2,0,0,13,12,1,19,15,8,7,22,[],[],[],0,Acustic,Jerry  Bob  Phil  Keith  Donna  Bill,,
884,29,23,6,1,125,3,0,0,14,13,1,91,6,4,2,15,9,6,3,19,Acustic,Jerry  Bob  Phil  Keith  Donna  Bill,,
889,26,21,5,1,42,2,0,0,14,14,0,19,12,7,5,23,[],[],[],0,Acustic,Jerry  Bob  Phil  Keith  Donna  Bill,,
888,28,24,4,1,42,2,0,0,12,11,1,17,16,13,3,25,[],[],[],0,Acustic,Jerry  Bob  Phil  Keith  Donna  Bill,,
775,18,14,4,1,22,2,0,0,8,8,0,10,10,6,4,12,[],[],[],0,Acustic,Jerry  Bob  Phil  Pigpen  Bill,,
774,25,18,7,0,66,2,0,0,13,11,2,15,12,7,5,51,[],[],[],0,Acustic,Jerry  Bob  Phil  Pigpen  Bill,,
777,3,3,0,0,6,1,0,0,3,3,0,6,[],[],[],0,[],[],[],0,Acustic,Jerry  Bob  Phil  Pigpen  Bill,,
771,22,15,7,0,73,2,0,0,12,9,3,16,10,6,4,57,[],[],[],0,Acustic,Jerry  Bob  Phil  Pigpen  Bill,,
770,21,16,5,0,58,2,0,0,10,9,1,34,11,7,4,24,[],[],[],0,Acustic,Jerry  Bob  Phil  Pigpen  Bill,,
773,24,16,8,0,36,2,0,0,12,11,1,22,12,5,7,14,[],[],[],0,Acustic,Jerry  Bob  Phil  Pigpen  Bill,,
772,25,20,5,0,52,2,0,0,12,11,1,19,13,9,4,33,[],[],[],0,Acustic,Jerry  Bob  Phil  Pigpen  Bill,,
779,10,7,3,0,30,1,0,0,10,7,3,30,[],[],[],0,[],[],[],0,Acustic,Jerry  Bob  Phil  Pigpen  Bill,,
778,14,13,1,1,43,2,0,0,8,8,0,27,6,5,1,16,[],[],[],0,Acustic,Jerry  Bob  Phil  Pigpen  Bill,,
77,19,19,0,0,224,2,0,0,9,9,0,133,10,10,0,91,[],[],[],0,Acustic,Jerry  Bob  Phil  Pigpen  Bill,,
1043,26,19,7,1,76,2,0,0,14,11,3,32,12,8,4,44,[],[],[],0,Acustic,Jerry  Bob  Phil  Keith  Donna  Bill,,
1042,26,20,6,1,582,2,0,0,12,12,0,149,14,8,6,433,[],[],[],0,Acustic,Jerry  Bob  Phil  Keith  Donna  Bill, Ned Lagin,
1041,26,20,6,1,44,2,0,0,14,12,2,27,12,8,4,17,[],[],[],0,Acustic,Jerry  Bob  Phil  Keith  Donna  Bill, Ned Lagin,
1040,22,18,4,1,41,2,0,0,12,12,0,25,10,6,4,16,[],[],[],0,Acustic,Jerry  Bob  Phil  Keith  Donna  Bill, Ned Lagin,
1047,28,17,11,1,63,3,0,0,14,12,2,27,6,1,5,16,8,4,4,20,Acustic,Jerry  Bob  Phil  Keith  Donna  Bill, Ned Lagin,
1046,30,20,10,2,92,2,0,0,14,11,3,39,16,9,7,53,[],[],[],0,Acustic,Jerry  Bob  Phil  Keith  Donna  Bill, Ned Lagin,
1045,24,18,6,1,56,2,0,0,12,12,0,24,12,6,6,32,[],[],[],0,Acustic,Jerry  Bob  Phil  Keith  Donna  Bill, Ned Lagin,
1044,24,20,4,1,55,2,0,0,12,11,1,25,12,9,3,30,[],[],[],0,Acustic,Jerry  Bob  Phil  Keith  Donna  Bill, Ned Lagin,
1049,29,20,9,3,310,3,0,0,12,11,1,75,8,2,6,15,9,7,2,220,Acustic,Jerry  Bob  Phil  Keith  Donna  Bill  Mickey, Ned Lagin,
1048,32,24,8,2,447,2,0,0,14,13,1,243,18,11,7,204,[],[],[],0,Acustic,Jerry  Bob  Phil  Keith  Donna  Bill, Ned Lagin,
1681,16,6,10,1,95,2,0,0,6,4,2,57,10,2,8,38,[],[],[],0,Acustic,Jerry  Bob  Phil  Brent  Bill  Mickey, Merl Saunders,
1680,17,8,9,1,91,2,0,0,8,5,3,53,9,3,6,38,[],[],[],0,Acustic,Jerry  Bob  Phil  Brent  Bill  Mickey,,
1683,17,9,8,1,69,2,0,0,8,6,2,38,9,3,6,31,[],[],[],0,Acustic,Jerry  Bob  Phil  Brent  Bill  Mickey, Matt Kelly,
1682,18,6,12,1,84,2,0,0,6,4,2,29,12,2,10,55,[],[],[],0,Acustic,Jerry  Bob  Phil  Brent  Bill  Mickey,,
1685,21,6,15,1,136,2,0,0,10,4,6,94,11,2,9,42,[],[],[],0,Acustic,Jerry  Bob  Phil  Brent  Bill  Mickey,,
1684,18,7,11,1,529,2,0,0,7,5,2,46,11,2,9,483,[],[],[],0,Acustic,Jerry  Bob  Phil  Brent  Bill  Mickey, Matt Kelly Hamza El Din,
1687,19,8,11,1,92,2,0,0,8,5,3,44,11,3,8,48,[],[],[],0,Acustic,Jerry  Bob  Phil  Brent  Bill  Mickey,,
1686,20,12,8,1,102,2,0,0,8,8,0,43,12,4,8,59,[],[],[],0,Acustic,Jerry  Bob  Phil  Brent  Bill  Mickey,,
1689,17,9,8,1,239,2,0,0,9,7,2,190,8,2,6,49,[],[],[],0,Acustic,Jerry  Bob  Phil  Brent  Bill  Mickey,,
1688,19,6,13,1,127,2,0,0,7,4,3,50,12,2,10,77,[],[],[],0,Acustic,Jerry  Bob  Phil  Brent  Bill  Mickey,,
1269,21,13,8,1,58,2,0,0,10,8,2,30,11,5,6,28,[],[],[],0,Acustic,Jerry  Bob  Phil  Brent  Bill  Mickey,,
1268,19,10,9,1,56,2,0,0,7,6,1,19,12,4,8,37,[],[],[],0,Acustic,Jerry  Bob  Phil  Brent  Bill  Mickey,,
669,16,11,5,0,98,2,0,0,6,6,0,14,10,5,5,84,[],[],[],0,Acustic,Jerry  Bob  Phil  Pigpen  Bill  Mickey,,
668,2,1,1,0,8,1,0,0,[],[],[],0,2,1,1,8,[],[],[],0,Acustic,Jerry  Bob  Phil  Pigpen  Bill  Mickey,,
1263,17,11,6,1,62,2,0,0,8,8,0,19,9,3,6,43,[],[],[],0,Acustic,Jerry  Bob  Phil  Brent  Bill  Mickey,,
1262,24,13,11,1,173,2,0,0,12,9,3,41,12,4,8,132,[],[],[],0,Acustic,Jerry  Bob  Phil  Brent  Bill  Mickey,,
1261,20,13,7,1,52,2,0,0,9,8,1,27,11,5,6,25,[],[],[],0,Acustic,Jerry  Bob  Phil  Brent  Bill  Mickey, John Cipollina,
664,19,10,9,0,35,1,0,0,19,10,9,35,[],[],[],0,[],[],[],0,Acustic,Jerry  Bob  Phil  Pigpen  Bill  Mickey, Unknown (Guitar)  Unknown (Congas)  Unknown (Keyboard),
663,20,15,5,1,83,1,0,0,20,15,5,83,[],[],[],0,[],[],[],0,Acustic,Jerry  Bob  Phil  Pigpen  Bill  Mickey,,
1266,19,11,8,1,64,2,0,0,9,8,1,33,10,3,7,31,[],[],[],0,Acustic,Jerry  Bob  Phil  Brent  Bill  Mickey,,
1265,21,13,8,2,58,2,0,0,9,8,1,24,12,5,7,34,[],[],[],0,Acustic,Jerry  Bob  Phil  Brent  Bill  Mickey,,
1264,20,10,10,0,58,2,0,0,9,6,3,25,11,4,7,33,[],[],[],0,Acustic,Jerry  Bob  Phil  Brent  Bill  Mickey,,
1469,22,8,14,1,97,2,0,0,10,6,4,43,12,2,10,54,[],[],[],0,Acustic,Jerry  Bob  Phil  Brent  Bill  Mickey,,
1468,18,9,9,0,1913,2,0,0,8,8,0,96,10,1,9,1817,[],[],[],0,Acustic,Jerry  Bob  Phil  Brent  Bill  Mickey,,
1465,24,12,12,1,118,2,0,0,12,8,4,67,12,4,8,51,[],[],[],0,Acustic,Jerry  Bob  Phil  Brent  Bill  Mickey,,
1464,6,6,0,1,140,1,0,0,6,6,0,140,[],[],[],0,[],[],[],0,Acustic,Jerry  Bob,,
1467,20,9,11,1,170,2,0,0,10,6,4,132,10,3,7,38,[],[],[],0,Acustic,Jerry  Bob  Phil  Brent  Bill  Mickey,,
1466,23,11,12,1,120,2,0,0,11,8,3,62,12,3,9,58,[],[],[],0,Acustic,Jerry  Bob  Phil  Brent  Bill  Mickey,,
1461,24,11,13,2,93,2,0,0,11,7,4,35,13,4,9,58,[],[],[],0,Acustic,Jerry  Bob  Phil  Brent  Bill  Mickey,,
1460,24,11,13,1,177,2,0,0,11,7,4,135,13,4,9,42,[],[],[],0,Acustic,Jerry  Bob  Phil  Brent  Bill  Mickey,,
1463,23,9,14,1,95,2,0,0,11,5,6,35,12,4,8,60,[],[],[],0,Acustic,Jerry  Bob  Phil  Brent  Bill  Mickey,,
1462,21,8,13,1,70,2,0,0,10,6,4,36,11,2,9,34,[],[],[],0,Acustic,Jerry  Bob  Phil  Brent  Bill  Mickey,,
1317,20,13,7,1,124,2,0,0,10,9,1,26,10,4,6,98,[],[],[],0,Acustic,Jerry  Bob  Phil  Brent  Bill  Mickey,,
1316,2,2,0,0,5,1,0,0,2,2,0,5,[],[],[],0,[],[],[],0,Acustic,Jerry  Bob  Phil  Brent  Bill  Mickey,,
1315,20,11,9,1,85,2,0,0,9,7,2,39,11,4,7,46,[],[],[],0,Acustic,Jerry  Bob  Phil  Brent  Bill  Mickey,,
1314,19,12,7,1,52,2,0,0,10,8,2,25,9,4,5,27,[],[],[],0,Acustic,Jerry  Bob  Phil  Brent  Bill  Mickey,,
1313,20,12,8,1,59,2,0,0,12,9,3,34,8,3,5,25,[],[],[],0,Acustic,Jerry  Bob  Phil  Brent  Bill  Mickey, John Belushi (vocals  cartwheels),
1312,12,6,6,2,17,1,0,0,12,6,6,17,[],[],[],0,[],[],[],0,Acustic,Jerry  Bob  Phil  Brent  Bill  Mickey, Greg Errico Joan Baez  Jefferson Starship  Carlos Santana  The Beach Boys John Cipollina  Carlos Santana,
1311,25,11,14,1,154,3,0,0,8,4,4,29,8,4,4,24,9,3,6,101,Acustic,Jerry  Bob  Phil  Brent  Bill  Mickey, John Cipollina,
1310,19,8,11,2,76,2,0,0,8,5,3,39,11,3,8,37,[],[],[],0,Acustic,Jerry  Bob  Phil  Brent  Bill  Mickey,,
1319,22,12,10,1,86,2,0,0,12,8,4,46,10,4,6,40,[],[],[],0,Acustic,Jerry  Bob  Phil  Brent  Bill  Mickey,,
1318,22,13,9,1,116,2,0,0,9,8,1,51,13,5,8,65,[],[],[],0,Acustic,Jerry  Bob  Phil  Brent  Bill  Mickey,,
528,5,5,0,0,7,1,0,0,5,5,0,7,[],[],[],0,[],[],[],0,Acustic,Jerry  Bob  Phil  Pigpen  Tom  Bill  Mickey,,
529,7,4,3,0,14,1,0,0,7,4,3,14,[],[],[],0,[],[],[],0,Acustic,Jerry  Bob  Phil  Pigpen  Tom  Bill  Mickey,,
319,2,2,0,0,28,1,0,0,2,2,0,28,[],[],[],0,[],[],[],0,Acustic,Jerry  Bob  Phil  Pigpen  Bill  Mickey,,
313,2,2,0,0,6,1,0,0,2,2,0,6,[],[],[],0,[],[],[],0,Acustic,Jerry  Bob  Phil  Pigpen  Bill  Mickey,,
310,18,6,12,1,98,2,0,0,6,3,3,24,12,3,9,74,[],[],[],0,Acustic,Jerry  Bob  Phil  Pigpen  Bill  Mickey,,
316,16,5,11,0,41,1,0,0,16,5,11,41,[],[],[],0,[],[],[],0,Acustic,Jerry  Bob  Phil  Pigpen  Bill  Mickey,,
315,10,4,6,0,35,1,0,0,10,4,6,35,[],[],[],0,[],[],[],0,Acustic,Jerry  Bob  Phil  Pigpen  Bill  Mickey,,
314,6,3,3,0,30,1,0,0,6,3,3,30,[],[],[],0,[],[],[],0,Acustic,Jerry  Bob  Phil  Pigpen  Bill  Mickey,,
1335,24,14,10,3,74,2,0,0,11,9,2,34,13,5,8,40,[],[],[],0,Acustic,Jerry  Bob  Phil  Brent  Bill  Mickey,,
1333,23,12,11,2,83,2,0,0,10,7,3,28,13,5,8,55,[],[],[],0,Acustic,Jerry  Bob  Phil  Brent  Bill  Mickey,,
2324,17,9,8,1,65,2,0,0,7,7,0,30,10,2,8,35,[],[],[],0,Acustic,Jerry  Bob  Phil  Vince  Bill  Mickey,,
2299,19,11,8,1,162,2,0,0,7,7,0,82,12,4,8,80,[],[],[],0,Acustic,Jerry  Bob  Phil  Vince  Bill  Mickey,,
2298,17,9,8,1,95,2,0,0,7,7,0,44,10,2,8,51,[],[],[],0,Acustic,Jerry  Bob  Phil  Vince  Bill  Mickey,,
2293,21,12,9,1,100,2,0,0,8,7,1,44,13,5,8,56,[],[],[],0,Acustic,Jerry  Bob  Phil  Vince  Bill  Mickey,,
2292,19,10,9,1,149,2,0,0,6,6,0,32,13,4,9,117,[],[],[],0,Acustic,Jerry  Bob  Phil  Vince  Bill  Mickey, Huey Lewis (harmonica),
2291,18,11,7,1,84,2,0,0,7,7,0,46,11,4,7,38,[],[],[],0,Acustic,Jerry  Bob  Phil  Vince  Bill  Mickey,Bruce Hornsby (accordion),
2290,18,12,6,1,132,2,0,0,7,7,0,56,11,5,6,76,[],[],[],0,Acustic,Jerry  Bob  Phil  Vince  Bill  Mickey,,
2297,17,9,8,1,81,2,0,0,7,7,0,26,10,2,8,55,[],[],[],0,Acustic,Jerry  Bob  Phil  Vince  Bill  Mickey,,
2296,19,14,5,1,107,2,0,0,7,7,0,53,12,7,5,54,[],[],[],0,Acustic,Jerry  Bob  Phil  Vince  Bill  Mickey,,
2295,17,8,9,1,127,2,0,0,7,5,2,66,10,3,7,61,[],[],[],0,Acustic,Jerry  Bob  Phil  Vince  Bill  Mickey,,
2294,18,11,7,1,133,2,0,0,8,8,0,69,10,3,7,64,[],[],[],0,Acustic,Jerry  Bob  Phil  Vince  Bill  Mickey,,
1615,18,9,9,1,1033,2,0,0,8,6,2,1002,10,3,7,31,[],[],[],0,Acustic,Jerry  Bob  Phil  Brent  Bill  Mickey,,
403,9,5,4,0,78,1,0,0,9,5,4,78,[],[],[],0,[],[],[],0,Acustic,Jerry  Bob  Phil  Pigpen  Bill  Mickey,,
2369,18,12,6,1,143,2,0,0,7,7,0,42,11,5,6,101,[],[],[],0,Acustic,Jerry  Bob  Phil  Vince  Bill  Mickey,,
2368,21,13,8,1,157,2,0,0,9,8,1,68,12,5,7,89,[],[],[],0,Acustic,Jerry  Bob  Phil  Vince  Bill  Mickey,,
2367,19,11,8,1,109,2,0,0,8,7,1,69,11,4,7,40,[],[],[],0,Acustic,Jerry  Bob  Phil  Vince  Bill  Mickey,,
2366,17,11,6,1,152,2,0,0,7,7,0,57,10,4,6,95,[],[],[],0,Acustic,Jerry  Bob  Phil  Vince  Bill  Mickey,,
2365,21,13,8,1,169,2,0,0,9,8,1,106,12,5,7,63,[],[],[],0,Acustic,Jerry  Bob  Phil  Vince  Bill  Mickey,,
2364,19,9,10,1,200,2,0,0,7,7,0,139,12,2,10,61,[],[],[],0,Acustic,Jerry  Bob  Phil  Vince  Bill  Mickey,,
2363,18,9,9,1,154,2,0,0,8,7,1,91,10,2,8,63,[],[],[],0,Acustic,Jerry  Bob  Phil  Vince  Bill  Mickey,,
2362,17,11,6,1,90,2,0,0,7,7,0,38,10,4,6,52,[],[],[],0,Acustic,Jerry  Bob  Phil  Vince  Bill  Mickey,,
2361,20,13,7,1,89,2,0,0,9,9,0,37,11,4,7,52,[],[],[],0,Acustic,Jerry  Bob  Phil  Vince  Bill  Mickey,,
2360,20,12,8,1,119,2,0,0,8,8,0,61,12,4,8,58,[],[],[],0,Acustic,Jerry  Bob  Phil  Vince  Bill  Mickey,,
1861,1,1,0,0,3,1,0,0,1,1,0,3,[],[],[],0,[],[],[],0,Acustic,Jerry  Bob,Paul Shaefer and the World's Most Dangerous Band,
1860,22,9,13,2,100,2,0,0,8,7,1,46,14,2,12,54,[],[],[],0,Acustic,Jerry  Bob  Phil  Brent  Bill  Mickey,,
1863,19,8,11,1,133,2,0,0,8,6,2,53,11,2,9,80,[],[],[],0,Acustic,Jerry  Bob  Phil  Brent  Bill  Mickey,,
1862,18,6,12,1,92,2,0,0,6,4,2,31,12,2,10,61,[],[],[],0,Acustic,Jerry  Bob  Phil  Brent  Bill  Mickey,,
1865,21,12,9,1,112,2,0,0,8,8,0,51,13,4,9,61,[],[],[],0,Acustic,Jerry  Bob  Phil  Brent  Bill  Mickey, Spencer Davis,
1864,20,10,10,2,123,2,0,0,8,6,2,65,12,4,8,58,[],[],[],0,Acustic,Jerry  Bob  Phil  Brent  Bill  Mickey,,
1867,20,13,7,1,95,2,0,0,9,8,1,55,11,5,6,40,[],[],[],0,Acustic,Jerry  Bob  Phil  Brent  Bill  Mickey,,
1866,22,10,12,1,153,2,0,0,8,8,0,78,14,2,12,75,[],[],[],0,Acustic,Jerry  Bob  Phil  Brent  Bill  Mickey,,
1869,19,12,7,1,73,2,0,0,8,8,0,29,11,4,7,44,[],[],[],0,Acustic,Jerry  Bob  Phil  Brent  Bill  Mickey,,
1868,20,13,7,1,114,2,0,0,8,7,1,64,12,6,6,50,[],[],[],0,Acustic,Jerry  Bob  Phil  Brent  Bill  Mickey,,
964,31,22,9,1,52,2,0,0,15,13,2,19,16,9,7,33,[],[],[],0,Acustic,Jerry  Bob  Phil  Keith  Donna  Bill,,
965,24,20,4,0,42,2,0,0,14,13,1,27,10,7,3,15,[],[],[],0,Acustic,Jerry  Bob  Phil  Keith  Donna  Bill,,
966,21,19,2,1,56,2,0,0,13,13,0,34,8,6,2,22,[],[],[],0,Acustic,Jerry  Bob  Phil  Keith  Donna  Bill,,
967,20,16,4,0,40,2,0,0,11,10,1,21,9,6,3,19,[],[],[],0,Acustic,Jerry  Bob  Phil  Keith  Donna  Bill,,
960,26,22,4,0,30,2,0,0,13,13,0,16,13,9,4,14,[],[],[],0,Acustic,Jerry  Bob  Phil  Keith  Donna  Bill,,
961,31,24,7,0,85,3,0,0,13,13,0,36,10,6,4,29,8,5,3,20,Acustic,Jerry  Bob  Phil  Keith  Donna  Bill, Butch Trucks  Dickey Betts  Merl Saunders,
962,31,25,6,1,102,2,0,0,16,15,1,24,15,10,5,78,[],[],[],0,Acustic,Jerry  Bob  Phil  Keith  Donna  Bill,,
963,27,23,4,0,49,2,0,0,15,14,1,19,12,9,3,30,[],[],[],0,Acustic,Jerry  Bob  Phil  Keith  Donna  Bill,,
968,11,10,1,0,26,2,0,0,6,6,0,10,5,4,1,16,[],[],[],0,Acustic,Jerry  Bob  Phil  Keith  Donna  Bill,,
969,27,22,5,0,325,3,0,0,11,11,0,32,11,6,5,31,5,5,0,262,Acustic,Jerry  Bob  Phil  Keith  Donna  Bill, Allman Brothers  The Band,
2109,18,10,8,2,166,2,0,0,8,7,1,57,10,3,7,109,[],[],[],0,Acustic,Jerry  Bob  Phil  Vince  Bruce  Bill  Mickey, Branford Marsalis (saxophone) Hamza El Din,
2108,18,13,5,1,117,2,0,0,9,8,1,63,9,5,4,54,[],[],[],0,Acustic,Jerry  Bob  Phil  Vince  Bruce  Bill  Mickey,,
2103,22,12,10,1,109,2,0,0,9,7,2,53,13,5,8,56,[],[],[],0,Acustic,Jerry  Bob  Phil  Vince  Bruce  Bill  Mickey,,
2102,22,12,10,1,145,2,0,0,8,8,0,39,14,4,10,106,[],[],[],0,Acustic,Jerry  Bob  Phil  Vince  Bruce  Bill  Mickey,,
2101,20,12,8,1,127,2,0,0,8,8,0,80,12,4,8,47,[],[],[],0,Acustic,Jerry  Bob  Phil  Vince  Bruce  Bill  Mickey,,
2100,21,13,8,1,110,2,0,0,10,9,1,40,11,4,7,70,[],[],[],0,Acustic,Jerry  Bob  Phil  Vince  Bruce  Bill  Mickey, Huey Lewis (harmonica),
2107,18,10,8,1,127,2,0,0,7,6,1,44,11,4,7,83,[],[],[],0,Acustic,Jerry  Bob  Phil  Vince  Bruce  Bill  Mickey,,
2106,19,11,8,1,355,2,0,0,8,8,0,55,11,3,8,300,[],[],[],0,Acustic,Jerry  Bob  Phil  Vince  Bruce  Bill  Mickey, Hamza El Din,
2105,19,12,7,1,149,2,0,0,8,8,0,90,11,4,7,59,[],[],[],0,Acustic,Jerry  Bob  Phil  Vince  Bill  Mickey,,
2104,20,11,9,1,124,2,0,0,9,7,2,57,11,4,7,67,[],[],[],0,Acustic,Jerry  Bob  Phil  Vince  Bruce  Bill  Mickey,,
641,28,14,14,0,121,2,0,0,5,2,3,16,23,12,11,105,[],[],[],0,Acustic,Jerry  Bob  Phil  Pigpen  Bill  Mickey,,
878,32,25,7,1,76,2,0,0,19,18,1,28,13,7,6,48,[],[],[],0,Acustic,Jerry  Bob  Phil  Keith  Donna  Pigpen  Bill,,
879,26,21,5,1,95,2,0,0,15,14,1,45,11,7,4,50,[],[],[],0,Acustic,Jerry  Bob  Phil  Keith  Donna  Pigpen  Bill,,
876,22,17,5,1,82,2,0,0,13,12,1,72,9,5,4,10,[],[],[],0,Acustic,Jerry  Bob  Phil  Keith  Donna  Pigpen  Bill,,
877,25,20,5,2,64,2,0,0,15,14,1,27,10,6,4,37,[],[],[],0,Acustic,Jerry  Bob  Phil  Keith  Donna  Pigpen  Bill,,
874,31,23,8,1,118,2,0,0,16,15,1,25,15,8,7,93,[],[],[],0,Acustic,Jerry  Bob  Phil  Keith  Donna  Pigpen  Bill,,
875,25,19,6,1,30,2,0,0,15,14,1,17,10,5,5,13,[],[],[],0,Acustic,Jerry  Bob  Phil  Keith  Donna  Pigpen  Bill,,
872,28,22,6,1,38,2,0,0,15,14,1,21,13,8,5,17,[],[],[],0,Acustic,Jerry  Bob  Phil  Keith  Donna  Pigpen  Bill,,
873,32,23,9,0,44,2,0,0,18,17,1,27,14,6,8,17,[],[],[],0,Acustic,Jerry  Bob  Phil  Keith  Donna  Pigpen  Bill,,
870,33,22,11,1,99,2,0,0,16,15,1,56,17,7,10,43,[],[],[],0,Acustic,Jerry  Bob  Phil  Keith  Donna  Pigpen  Bill,,
871,29,25,4,1,57,2,0,0,14,14,0,34,15,11,4,23,[],[],[],0,Acustic,Jerry  Bob  Phil  Keith  Donna  Pigpen  Bill,,
2037,17,9,8,1,95,2,0,0,7,6,1,46,10,3,7,49,[],[],[],0,Acustic,Jerry  Bob  Phil  Brent  Bill  Mickey,,
2036,21,12,9,1,72,2,0,0,9,8,1,37,12,4,8,35,[],[],[],0,Acustic,Jerry  Bob  Phil  Brent  Bill  Mickey,,
2035,19,12,7,3,340,2,0,0,6,6,0,165,13,6,7,175,[],[],[],0,Acustic,Jerry  Bob  Phil  Brent  Bill  Mickey, Taro Hart Bonnie Raitt (slide guitar) Airto Moreira,
1534,22,11,11,1,86,2,0,0,10,7,3,52,12,4,8,34,[],[],[],0,Acustic,Jerry  Bob  Phil  Brent  Bill  Mickey,,
2033,18,12,6,1,117,2,0,0,8,8,0,76,10,4,6,41,[],[],[],0,Acustic,Jerry  Bob  Phil  Brent  Bill  Mickey, Willie Green (drums),
2032,20,12,8,2,150,2,0,0,9,8,1,97,11,4,7,53,[],[],[],0,Acustic,Jerry  Bob  Phil  Brent  Bill  Mickey, Clarence Clemons (sax),
2031,19,12,7,1,1506,2,0,0,8,8,0,1427,11,4,7,79,[],[],[],0,Acustic,Jerry  Bob  Phil  Brent  Bill  Mickey, Spencer Davis (guitar  lead vocal)  Bruce Hornsby (accordion) Bruce Hornsby (accordion) Bruce Hornsby (piano  sings a verse) Bruce Hornsby (piano),
2030,18,11,7,1,116,2,0,0,7,7,0,60,11,4,7,56,[],[],[],0,Acustic,Jerry  Bob  Phil  Brent  Bill  Mickey,,
